sx sy gx gy d
14.7977 1.07976 -4.05895 -2.90078 56.94
13.6156 2.0978 12.3515 3.99894 1.86
-12.1777 7.95285 15.1193 2.46441 31.98
9.71181 5.88218 -6.16129 -1.59058 38.76
17.9253 -12.3102 20.2626 -3.85648 8.34
-20.3737 11.4799 20.9967 11.7731 41.94
-1.95148 -4.55679 11.0812 -6.90605 29.88
7.84303 12.3954 16.2151 -11.6258 33.18
-0.836651 0.358125 19.2896 -8.23337 140.82
-2.2248 0.336809 -11.2542 -2.00036 73.56
13.3111 -13.5839 18.1293 -10.8735 5.1
0.303642 -6.39229 17.6746 13.2808 32.4
6.81863 -1.69027 6.0558 -12.3147 28.38
21.0762 8.15799 -2.59454 -0.4196 78
1.26288 1.09193 12.5656 5.72769 66.36
-6.23418 -13.8166 -11.7267 -13.6742 5.1
21.7691 -2.32492 13.8185 -3.13533 25.32
-20.5147 13.3906 7.7142 13.7705 27.84
4.8552 11.5029 4.23586 -3.33783 18.24
3.37374 -5.70209 -18.4543 -9.71375 84.6
20.2277 -6.2782 -20.3705 -4.03898 77.7
-19.2465 -2.72627 -2.20037 0.627885 28.44
19.2755 -10.0112 -4.57885 12.2043 217.14
10.5163 4.03701 9.36996 12.2004 8.64
12.1715 -4.11595 -3.67758 -7.09692 54.36
5.32598 -1.73315 -20.3938 -7.10656 102.3
21.4676 -8.25555 -21.3888 -4.93749 70.86
-2.60346 0.156057 21.018 4.81195 100.5
21.4734 7.7593 -12.4911 -0.403277 163.08
-3.76988 -1.3985 -21.7878 -3.157 107.1
-2.73932 -11.5223 -20.952 1.40077 49.62
17.0997 12.8382 19.0303 7.87726 4.92
-19.9089 -6.38417 6.71323 11.4242 67.74
-5.52388 6.44721 -11.4097 0.787777 64.68
-12.6918 -2.67938 -13.8771 -4.09438 1.44
8.95129 12.2609 -3.30793 11.7778 66.48
-6.7363 -4.1644 9.05665 3.56273 73.74
17.6501 -7.06517 -12.522 -3.2128 44.04
-2.30913 -6.74943 -20.7567 -11.2311 78.18
-2.46762 -5.85298 20.537 12.6844 101.1
20.9802 2.16059 5.86731 11.6903 51.42
-0.38638 -6.19061 -13.3302 -5.04114 69.54
3.62785 -12.754 21.84 -11.6297 17.82
6.78594 10.8573 -7.58998 -13.1241 76.5
-8.36361 12.7683 15.1059 -9.78408 111.12
5.02135 -3.29732 -10.973 -1.89792 79.5
8.83953 9.96198 -1.65597 11.6814 68.88
13.1902 -11.6632 -8.21381 -11.8189 21
20.9323 -5.24815 -21.6411 3.81869 111.24
10.5022 11.3968 -20.5156 -11.9264 140.88
21.7175 -4.27282 -19.3655 -0.339065 96.78
-20.6971 13.4861 -13.4454 -2.41298 64.8
5.00943 -12.1728 20.7704 -5.64135 61.2
19.4507 4.43338 19.0106 13.5074 8.64
-1.2545 -12.2673 -18.8476 -1.30963 46.14
0.881355 -13.2229 -20.4945 -3.05255 43.98
20.0069 7.3759 13.8261 3.69561 41.76
19.2808 10.7413 5.63327 13.6686 13.56
-21.4794 0.988287 4.29103 10.0944 40.2
-11.6744 -6.32554 21.9624 13.9826 109.26
-1.85591 0.698482 7.00175 -12.9425 113.64
-19.2978 -8.83307 -7.26245 13.9609 72.06
10.0272 12.1736 14.6761 1.99044 46.38
7.34266 -9.40274 -10.3506 7.94973 95.64
14.7308 -12.0183 13.955 -1.11245 17.7
-6.64436 -5.97887 -21.9353 -7.22549 87.6
20.6041 -4.05848 8.34385 -12.7811 14.76
16.3624 13.4349 18.2154 13.8583 1.5
6.35241 10.3808 13.309 13.4021 7.14
-2.62108 -12.8729 -14.0824 -4.78094 14.1
21.6694 1.61582 4.18657 -4.61651 105.54
-1.85078 -6.63091 13.079 1.66573 19.5
21.7825 13.656 7.24319 -0.361665 134.58
-19.9771 -4.79031 7.85917 -10.1623 91.92
-20.85 -11.0494 18.2454 13.7242 120.72
5.45223 9.73185 11.3903 12.5942 6.18
3.47332 12.793 -0.235849 -5.92702 28.62
6.9106 -9.1852 1.55983 -5.84692 55.68
-1.67714 -6.07729 5.02594 -10.3662 34.62
-20.8152 -10.753 14.0703 -3.48031 96.12
-16.2171 9.1238 -11.0821 2.05418 76.2
4.64424 -4.78328 3.22763 10.5609 68.28
8.92129 -13.4647 -19.0034 -8.08473 40.68
-5.45009 -4.10291 4.87472 -13.5633 45.54
17.8879 11.9962 -6.75375 -3.26577 97.2
7.97042 -11.27 11.4442 -6.08665 5.82
1.86495 3.18493 13.3645 -13.6196 152.46
-21.1066 -10.0286 -18.2114 -12.1692 3.18
-15.6724 -13.2167 21.557 3.1198 130.26
11.7087 -11.945 -15.2595 4.03414 39.42
21.1833 -5.45517 5.41529 -9.78159 18.6
18.5242 -12.2173 20.3051 2.93861 14.82
15.9513 13.6825 -19.2019 -2.74635 97.38
20.4645 4.83358 -4.88911 13.9557 123.36
1.18971 -6.54674 -19.5624 -1.25008 107.58
15.9934 11.2817 11.2282 13.9776 5.04
12.2384 -3.52 1.30971 -4.4404 58.08
3.79533 9.88572 -3.82677 2.2723 52.38
-9.99749 2.46061 -20.4557 -13.9084 34.14
21.4177 -5.23625 21.3306 6.2785 11.1
-21.1731 12.8916 -11.1002 -2.63746 64.26
-21.4889 -9.13024 14.7039 1.39663 147.24
-3.14622 -1.41831 18.959 13.9038 78
13.549 3.58206 16.641 -9.23635 50.88
6.30055 13.3185 7.24888 9.89084 3.12
-21.4742 -6.84787 -21.6702 5.52306 11.94
-18.2053 -0.426061 7.11882 -12.454 82.62
-21.2828 0.0464735 -18.5135 13.3209 13.44
-19.036 -11.0986 7.33018 -0.638014 147.9
-8.99967 -13.7888 2.58725 -12.3362 11.28
8.02731 -11.9292 -4.91531 6.39659 103.56
9.1386 -9.53197 9.96714 -13.2125 3.36
1.04688 -11.7013 -12.3976 2.08709 23.58
5.98529 -11.1231 9.43532 -11.6984 3.06
-18.8523 -3.52431 -15.7662 -13.7175 10.26
-16.9725 4.46375 -2.49486 1.85825 69.06
-6.23824 11.9725 3.38964 10.1224 11.46
-21.6175 -4.78552 8.7298 3.59752 100.98
4.89784 11.9479 -2.9172 -12.8572 69.3
14.0518 -12.327 -21.0097 12.5515 76.62
18.8357 13.9716 8.42577 -11.3487 64.38
21.0049 12.9959 -6.19397 -12.279 82.62
14.6491 -10.4745 20.2498 -1.07152 10.5
2.30849 -4.83084 19.2556 -10.1134 80.82
-20.0184 -0.040478 -19.3451 -2.4226 2.04
18.3715 -9.05056 -8.90888 -12.2347 27.42
-11.9432 13.7864 11.9397 -11.7618 84.72
-2.88461 1.67676 2.44572 -11.3178 119.46
20.443 3.05368 17.0901 -11.6423 14.64
19.5128 -0.631197 11.361 -11.4231 13.62
-10.7157 -0.948647 12.8822 12.1554 54.84
-2.65503 -11.4575 21.2248 -8.29772 72.06
14.2934 -12.8479 5.14933 -13.2417 8.76
-18.7435 -6.13627 20.7174 -13.5561 111.18
-9.21436 13.1536 -12.0121 1.83864 100.92
13.2484 2.97819 -3.30439 -1.10859 57.6
4.33386 -10.6905 18.1844 -6.70535 56.7
-2.24021 2.24225 12.1624 -3.2914 86.82
-16.9681 3.66367 18.3825 12.6015 102.84
-20.6255 -3.94574 20.879 -5.31906 122.1
-5.89288 13.1988 18.9523 -4.84288 74.7
19.4324 -3.83686 -20.4259 -1.37055 92.82
7.41624 10.2815 -20.8062 -4.39817 91.68
-3.25083 -0.202006 18.1314 -12.2095 161.22
14.3932 -0.887389 1.66747 -5.24917 64.26
15.4976 13.6482 -21.463 -9.91447 152.4
2.96563 2.13259 -19.0638 -3.11972 114.18
2.72252 12.638 -8.84719 -10.8417 118.56
1.2819 -11.4184 -21.4249 -5.82458 39.42
18.9073 11.9761 -4.02257 -12.7212 78.42
8.71684 10.5372 -18.9965 -5.16776 159.72
19.8726 -12.3285 -5.33747 12.1349 209.88
-6.40056 -12.7842 9.38758 10.7735 112.2
17.4945 -9.85611 -3.50578 6.69576 140.7
18.1135 -12.7501 -2.35369 -5.41535 57.18
-2.70636 6.65606 9.67981 10.5622 12.6
15.7813 13.0604 -5.40616 -6.13209 78.96
10.8933 5.8553 -6.84787 -5.96705 22.38
20.3334 -9.85829 18.0455 9.17059 70.74
18.5345 -8.64049 13.1019 -2.85319 19.5
-12.8596 13.7093 11.6989 12.0333 24.18
16.6812 -11.5378 -1.56365 -12.8024 17.88
6.30137 13.4827 21.8653 7.79416 16.14
16.6681 12.965 -3.44236 -12.5069 110.46
21.3802 -1.19624 -7.40995 13.0282 176.46
2.77731 -4.68734 15.3024 -11.6477 83.76
20.2647 8.11854 21.6838 4.16086 3.78
12.7744 0.473831 -6.55903 -13.2845 25.02
-15.5572 3.96193 16.9067 13.4985 94.38
-7.49384 -13.8926 -3.68699 -4.36441 39.72
19.5153 -13.9695 -1.396 -11.9623 20.58
20.4865 11.0106 13.0239 1.09934 47.34
14.1298 -3.70525 21.289 -3.00192 41.04
-20.2002 -11.4297 1.98193 -13.6637 53.46
8.53041 -10.6233 18.0617 8.68357 36
11.2079 10.9058 -1.87209 13.1641 12.84
15.0247 3.24061 -1.58016 -6.68631 64.68
3.0804 9.69369 13.0933 3.77249 11.94
-6.37748 12.7421 13.182 -13.929 72.18
21.2335 5.51758 -12.391 -0.728221 152.28
21.0736 -3.70933 19.6988 3.18466 6.6
7.9545 10.6764 9.683 -7.75601 21.72
20.5307 4.55332 18.3022 10.6623 6.06
-2.92786 1.32157 -19.7627 12.843 43.38
18.5447 13.9139 -20.3686 12.5974 95.7
-10.1405 1.53392 -13.4551 -7.44864 9.18
-4.91422 -3.31164 18.4682 -12.0196 95.04
12.0704 -12.55 20.8314 -9.37444 8.88
11.7712 12.1022 -20.318 0.29535 125.22
-0.713165 -6.03529 19.8134 -12.4486 94.26
-3.76395 1.94572 -2.27381 -13.946 54.12
8.76046 -13.2413 19.3134 6.43438 41.82
-8.72353 -13.2127 -19.5459 -13.1743 10.38
-10.1821 0.0241527 -4.61561 12.0976 72.42
10.9945 -6.3184 5.93457 -1.25231 68.7
9.97817 5.80533 18.5889 13.4352 16.14
20.2189 1.70694 11.1778 10.5835 49.5
-13.8108 -5.9293 6.57633 -3.33236 37.74
-21.7242 -2.49246 12.039 -3.77254 144.66
3.58129 -13.6174 14.4188 3.95575 83.34
5.98319 -3.01575 3.51306 -12.4302 31.56
-1.28489 -6.94339 19.132 -7.91654 83.16
-12.3327 1.4968 19.5742 12.8288 54.06
-11.9497 0.539188 20.226 -1.21598 130.74
13.0878 -0.483377 19.1525 -9.47337 48
14.5815 -0.530815 3.50929 10.1556 86.4
-2.37881 -13.8857 -20.4241 -4.72265 36.18
14.7113 12.0377 12.066 -12.1296 28.32
-21.9626 5.7284 -17.8521 -11.378 17.16
0.109402 -11.3866 -21.607 -6.77436 36.36
10.5585 13.23 9.38412 -12.4147 76.74
-1.85963 12.3312 16.6256 -7.98155 80.34
8.39286 13.7931 -0.144203 1.69032 31.86
-19.0412 -2.70189 -10.3955 -13.4413 32.52
8.49687 10.1082 7.77509 9.27209 0.66
-0.715673 12.432 -17.4831 -12.6297 177.36
-10.2966 0.746471 7.373 13.211 103.08
-12.4859 0.339952 -15.4966 3.92001 41.46
18.9335 9.09657 13.4628 11.5923 5.58
9.84578 11.0385 -15.663 3.80956 87.12
2.57802 -12.5073 -9.61323 1.82059 24.84
7.70264 -11.8318 21.1994 6.66625 44.88
-6.92051 -4.7796 8.45698 10.4801 62.7
1.6521 13.3136 9.86049 4.11406 12.54
11.7968 -4.41013 -3.57814 -12.8362 17.34
-6.78033 -12.2936 5.33593 -13.2912 11.76
18.9702 12.2962 6.82074 -10.6982 62.88
20.3425 -2.40868 -5.57807 11.6226 164.46
19.7053 -1.30812 -0.205861 -13.494 37.5
-21.1886 -7.79315 20.3193 13.8665 106.74
-19.2926 13.6897 -9.56281 13.9692 9.3
-16.8233 3.33183 -20.0186 -8.58598 11.94
7.69949 10.0112 -21.1829 -7.78259 153.66
-1.67182 -4.56017 16.8314 11.5505 88.08
9.24564 13.6198 11.45 11.7321 2.46
21.0974 -12.8539 20.3764 9.00719 21.48
20.7325 8.99164 18.014 -8.48518 17.28
-15.2903 13.863 15.8028 9.6 31.5
5.78215 -11.2937 20.8838 6.89263 43.98
-2.46929 -6.75261 5.05586 -10.4841 35.76
-15.6836 -13.41 13.7509 -13.2624 29.04
-19.2256 -2.66796 15.8539 10.7995 72.66
14.4772 -3.15958 -3.87065 -1.44415 49.5
19.0684 -10.9374 19.6131 7.87228 18.42
14.4942 -2.97682 13.5575 10.2792 20.82
5.64794 11.3807 18.3786 11.38 12.3
14.4544 3.02004 15.1682 -1.36156 4.02
20.8427 10.5442 -13.2768 -4.98395 158.82
-1.08997 -13.2827 21.6139 -0.268409 57.72
-20.7202 -5.98253 21.1223 5.5041 147.42
-5.01107 -3.56451 0.61681 -12.4312 45.6
9.04763 13.8055 1.52314 13.1683 7.14
19.4844 7.33231 1.18831 -13.0149 59.94
-5.18546 -13.0658 3.12794 9.49408 94.92
11.9412 -4.24902 19.248 -12.0851 53.52
-5.01849 6.48369 -6.94784 -5.36009 67.26
-0.306211 -13.9802 20.4583 7.49195 107.04
-12.0629 -0.341081 6.43961 -1.0485 85.44
5.42738 13.5491 -19.2134 -4.80088 109.92
-17.1417 -12.4524 1.44632 2.13589 69.06
17.8863 10.6821 1.28799 13.6136 16.44
10.5161 -7.26648 11.2282 13.3133 92.7
15.4939 13.3634 20.0514 -9.16661 22.92
-5.57641 -3.11403 18.681 -10.0147 89.46
11.9825 -4.16661 20.3773 -8.89607 49.62
-21.1741 -7.13172 -20.7097 -4.82305 1.92
6.00402 -12.2617 -3.81946 -3.36176 39.48
-2.29361 11.6022 16.1135 -13.0548 100.86
-2.5041 -13.4272 6.48369 -10.237 9.12
-7.92265 -13.6457 7.66166 9.46779 107.28
11.1443 -6.0398 21.6607 2.77261 41.34
-5.06647 -4.6001 7.67531 12.1024 59.64
7.65025 0.750564 20.7691 -9.39467 60.48
10.6938 -11.7823 -20.7978 -4.76653 52.38
10.0315 13.5105 -5.67308 -13.7191 72.06
-10.8088 -9.02735 20.8744 -6.44369 116.64
15.6899 -13.7685 -21.0059 0.8764 72.12
6.27618 10.363 -3.39466 12.5425 69.18
4.34065 -13.7798 5.08809 13.7549 134.1
0.717583 2.68379 20.5294 -7.04564 127.8
-7.06187 -3.84514 1.6582 -12.3731 46.98
0.113269 -13.7154 -15.3096 -13.863 15
4.95957 11.8021 -18.0889 -9.54977 159.54
6.51491 11.8183 13.5384 -3.1665 16.2
-4.0918 -13.2787 10.6894 -12.141 14.4
12.8392 -0.746936 -21.6103 10.0536 138.12
-21.0807 11.795 -6.34991 -6.73481 82.2
13.2778 4.82153 -15.1852 3.92762 51.24
20.3651 6.49096 21.7663 0.817388 5.4
-13.0276 8.6871 2.14284 13.533 51
1.54755 3.09646 -12.3344 -13.9872 150.3
2.17488 -13.0231 7.12986 12.8622 131.34
21.3291 -7.20934 -9.51253 0.935731 55.62
2.13877 -13.9041 -12.5735 -4.84915 18.12
17.0565 -8.18729 -1.77703 0.732469 54.96
6.95587 13.256 11.4625 -6.29286 21.24
12.0097 2.64433 19.244 6.71437 24.36
-12.829 -13.7522 20.9547 1.99727 145.08
20.7543 10.4823 -3.85748 -1.87096 70.86
7.21607 12.0593 -5.58719 -6.8367 30.72
7.30608 13.0884 -17.0908 3.9434 93.18
-20.9376 -8.62232 20.1793 4.80489 161.64
6.26269 -11.6821 2.0602 -12.5231 3.84
-0.777673 12.7076 -20.9549 -0.874961 142.38
9.19601 3.01433 -19.7985 -4.96148 130.44
5.4458 10.8765 13.3781 -1.00716 13.92
6.69772 12.2111 10.2554 -5.75214 21.06
-21.6658 -12.9403 20.3072 -9.86774 128.7
-13.0346 -5.47431 20.0836 -11.4371 127.26
2.35567 -13.0308 12.3146 -4.0285 13.02
21.4197 -3.36452 21.7209 -4.4448 0.72
-17.3981 -12.3634 -20.9884 -10.1424 3.78
-3.51003 11.4841 19.6753 2.97493 47.28
15.9991 -8.75518 18.1767 7.43971 45.3
8.00573 -11.896 -21.4295 -5.95878 46.8
0.704666 -12.0646 21.9401 3.10191 120.12
-10.9357 -8.06486 -21.8324 -13.3788 21.9
9.73761 13.7621 -2.0396 12.1458 11.46
-12.4616 -1.82505 -9.51547 -12.9531 11.28
17.3124 -7.23066 7.2017 -0.549884 89.04
-20.0354 -0.661381 -5.09648 13.8884 62.16
-18.7655 -7.0912 0.479725 -13.7617 41.82
9.39814 5.47246 -12.9634 -2.33556 111.42
20.2527 12.798 17.9516 11.6412 2.16
-4.92346 -3.84757 0.35387 -4.3397 4.86
16.8827 11.903 -2.82293 -5.86788 71.52
7.2933 -1.75645 -19.5082 0.351383 125.64
19.4856 -2.47656 13.2236 1.51311 28.62
-7.96784 13.5193 -12.8724 -3.84303 103.62
-19.8814 -7.80514 -19.4264 -0.35113 7.08
-8.62032 -11.3366 7.34018 -13.6872 15.72
-18.6117 -10.9793 -18.8114 -13.6587 2.28
-1.96211 1.44976 7.01628 -0.920558 72.24
-11.0423 -13.8014 21.5503 -3.26731 133.02
-7.01058 13.4933 12.654 -0.293599 34.44
5.44164 -11.7218 19.6052 -3.22991 52.5
-12.205 0.421979 -17.308 -10.9283 25.14
21.9787 7.46442 8.5291 -7.61657 46.86
-21.9077 -3.35675 -14.4858 -13.3328 12
9.4767 4.99019 -11.6563 8.42205 58.14
-13.1738 -2.12511 13.7473 10.3925 62.82
20.1129 -2.41498 19.6815 1.82659 3.84
6.27967 11.5823 0.0198793 -5.44815 22.38
21.664 4.59823 -10.3945 7.92613 107.16
8.79657 -11.2626 17.5957 10.0645 35.82
18.8282 9.85443 21.7405 -7.07829 16.74
-6.20272 -12.8146 -20.6363 -0.572547 40.14
8.36483 12.3148 17.9174 11.1012 9.24
-21.6273 -8.36314 1.78463 -11.5195 114
2.84919 2.46111 6.64633 10.5881 52.68
20.5336 2.05762 11.3074 -12.3059 17.22
13.6596 -12.1375 -21.8695 -11.0556 36.36
10.226 -5.94128 -2.95063 -0.0401185 39
21.3814 10.6642 -15.2054 13.8432 36.3
14.0581 5.29607 -7.94356 12.2743 145.74
-19.0632 -7.82256 -21.6811 -11.9094 4.44
11.9367 4.64269 1.55751 3.14634 31.26
18.6239 -13.8521 16.3349 -8.23813 5.64
18.6149 -7.59472 -5.16174 -3.37503 61.68
19.4696 11.8457 18.1306 8.2139 3.48
-4.33985 -11.8052 -3.40495 6.52775 55.56
-0.0674439 2.68236 20.6462 -13.2143 147.12
13.1284 2.74857 20.0207 11.0561 24.24
-9.96498 2.06473 20.986 -2.72883 131.4
17.2993 13.1498 -11.5271 -0.546764 59.94
-2.04643 0.826644 -13.293 -3.98391 74.64
-18.4578 -6.66959 -5.43491 12.9522 77.28
8.31718 10.4013 -18.8268 -7.588 147.18
18.8426 11.151 -16.5838 5.04858 68.1
-12.864 -13.7081 -7.48616 -11.5576 5.4
5.45607 -12.3192 21.5281 6.17034 47.1
10.1251 4.09616 -21.7414 6.22483 62.52
7.05349 -1.28046 -3.83589 -2.08853 11.52
8.01928 8.98686 19.6899 -3.59264 22.92
10.8856 11.9948 -18.6476 -7.82773 148.5
15.0358 -10.4984 13.1213 5.17133 23.46
19.593 -2.58827 -4.13591 -3.51575 77.04
-21.9442 0.547407 15.4779 13.4839 108.12
-12.7358 -13.7922 0.80833 0.630402 80.7
4.6225 9.64125 14.495 1.64072 12.72
-21.6997 9.73353 12.3504 11.3587 36.84
-13.6407 -6.76182 14.8293 1.55219 117.54
1.92399 -4.22651 -4.16507 -12.4457 45.72
-2.62698 -0.528964 11.7007 3.97688 70.98
21.2597 5.80039 -18.3904 -10.1307 94.62
1.67119 -6.10859 16.9809 -11.6451 87.78
-9.7424 0.741178 17.4913 -10.2895 172.44
-9.35155 1.09096 5.41835 -10.5985 51.24
19.7517 -0.488069 19.2013 -8.63848 7.74
2.16151 13.7926 -18.2411 -8.95771 104.16
9.20158 11.5193 12.6391 -4.67082 39.48
7.4879 -10.6069 -3.71292 11.5937 168.9
-17.9262 -10.6682 20.5515 -7.69998 159.18
19.983 -6.65602 -21.1023 -0.322298 88.14
-19.9149 13.8646 -21.0277 -1.98799 66.78
7.79868 -11.7503 -19.4731 -7.04096 42.96
20.4729 10.254 15.3135 2.4307 41.76
-6.26607 -4.00036 -0.143041 1.86159 8.04
0.720637 2.83068 -20.8644 -8.3539 105.36
11.9181 12.3523 -19.0172 -7.5464 150.96
21.6055 10.0435 -4.67144 12.5489 87.06
-13.5701 -1.82624 -19.7668 0.16319 34.92
-4.43091 -4.16305 8.1982 8.67864 65.22
15.0802 1.54757 -16.5246 3.55898 122.34
14.3071 -13.001 -5.36808 -1.88299 46.5
21.0817 -4.33653 -16.7264 5.51006 135.24
2.45711 2.10442 -8.3699 6.827 34.14
-19.6793 -7.27463 20.6729 -11.8558 112.8
-2.61221 -13.2678 0.743246 -11.7738 3.24
7.16515 -10.6305 13.5758 11.9137 89.4
6.63032 -2.80817 -5.68479 -3.24318 11.94
20.2097 12.391 19.6533 1.45352 10.56
-5.21849 -4.27972 -12.9402 -0.811613 70.92
-17.3562 4.76909 19.6265 -1.34204 86.52
5.38398 -11.2196 -12.3207 2.32608 28.62
-13.3904 13.8589 -8.01083 -13.1498 186.48
10.616 -13.5587 14.8317 -1.55489 13.92
-4.83203 11.3936 -20.4996 -6.94602 128.64
-13.497 -3.23784 -5.72906 -5.63581 23.88
4.66653 -4.45003 12.6612 3.87338 12
-11.916 8.36836 1.89462 -4.90527 38.64
9.05054 -13.7112 21.7364 -8.27669 13.38
-21.3523 -3.81732 21.6409 9.75556 113.52
12.4751 -2.87835 5.27328 -11.2229 10.62
4.5888 10.0453 -12.8023 -2.4499 141.54
-10.0659 13.7093 -16.0357 3.37428 111.78
-3.85251 -11.9189 11.7467 -5.09869 75.66
9.28713 -10.7461 10.878 4.62365 80.1
21.287 -12.6995 5.57435 -13.5177 15.3
-6.95357 -3.46692 4.57488 -12.4444 45.48
-2.8496 13.5095 -21.9247 -13.5119 127.14
-7.0416 12.5515 19.8878 -3.8597 73.86
-19.5665 -9.42922 -18.6855 -8.5145 0.84
-1.27316 -11.5689 15.1835 10.3676 75.9
10.5961 -13.7766 11.8972 4.92557 95.04
4.52195 -4.6346 2.19818 -13.0714 33.72
20.6914 0.729556 15.1363 1.08847 31.26
-20.6033 -13.2176 -12.5296 2.27893 21.72
19.0991 -10.3089 3.22589 11.6245 182.04
-5.24864 -3.21549 11.6483 5.20265 74.16
1.14406 -13.2684 -20.3437 -8.83489 23.94
12.3029 3.11792 -11.3849 -0.289172 107.58
-4.50263 -5.51937 -15.3443 -13.8717 65.52
9.83758 -12.8416 -10.0725 7.35852 59.64
-6.64496 -1.90859 -3.38571 -2.77108 2.94
12.1862 -13.8163 21.5171 3.22318 61.44
-13.539 -4.61765 16.9 10.5337 89.22
19.018 6.37382 20.2248 -3.59201 9.6
17.1296 10.1375 19.9427 8.35834 2.94
13.1262 10.4614 20.2481 -5.6428 18.78
-16.5674 4.30019 -14.3932 -13.6291 30.06
20.4289 7.87177 20.3704 11.6262 3.36
18.7046 -11.1924 -21.672 10.1188 78.9
-19.9685 -12.4344 21.6941 -5.68383 160.38
5.75642 10.927 2.88657 13.907 3.72
5.80427 -3.66915 3.50226 -12.4931 31.02
12.1465 -5.80313 -5.76854 -6.62632 50.88
18.6252 8.19593 11.2484 -4.48429 47.46
2.45064 -12.6009 15.424 11.5799 85.44
5.05409 13.7241 -0.110586 0.963997 34.38
-13.0321 -5.65583 -5.23437 11.4997 76.92
3.82927 -5.14003 -21.5574 -6.33368 99.66
18.6205 12.3113 0.306109 2.28359 91.56
19.1331 10.0504 -20.2416 11.5858 58.86
8.28942 9.88042 0.0845876 13.0991 8.4
-11.8063 0.705113 3.93843 -12.5067 62.76
10.0365 13.653 8.56378 12.0833 1.74
5.0832 -2.60654 -2.41632 0.684262 13.02
-3.44885 -6.35134 9.7769 4.69469 77.7
-3.81827 -4.72656 -18.9174 -9.33113 84.48
-21.9311 1.91759 21.1618 6.42539 136.68
-1.38095 -6.49223 -11.2731 1.82208 79.32
19.9175 -0.787081 -7.92589 -13.676 49.02
20.5625 3.39828 17.2596 -11.7617 15.12
10.9435 13.127 -11.5376 -1.82644 130.98
15.4484 -11.3665 -21.2813 13.9944 131.16
19.2565 -10.1357 -19.1219 13.8772 169.92
-20.3333 -5.62075 -0.562698 13.7459 86.28
-4.30959 -4.32461 13.762 0.302143 96.72
0.913272 -12.119 -5.60156 -3.57398 34.5
-17.2243 3.78804 17.8217 -10.4652 181.26
-19.6412 -3.45951 -17.8765 -11.3481 7.68
20.8077 12.2763 21.417 -2.57862 14.46
5.34155 11.6522 12.2601 10.5761 6.6
19.7583 -10.6136 20.4298 1.89612 12.12
14.3375 -10.8369 -5.36479 -13.7171 19.5
21.9149 3.98403 -6.99451 -12.5407 60.6
18.4079 11.5138 21.2232 7.45968 4.5
-21.0038 -0.156763 6.1129 10.535 100.8
10.9524 13.9107 6.73477 -13.0446 80.76
15.3952 -9.31627 3.77824 3.67837 104.76
6.25876 -2.41102 1.45854 -12.2597 35.52
-5.22926 -5.08432 3.5003 2.83283 11.94
12.3919 -3.58295 8.7539 -7.69684 5.1
-6.95124 12.5216 1.72111 -4.72803 50.16
-11.7028 -8.83145 15.3041 2.29715 54
-0.553894 -4.38724 16.1483 -10.3092 84.42
5.76981 -9.74146 8.6491 -11.9115 3.18
-20.1924 -13.8979 0.77968 2.1062 69.24
-4.24353 -13.0486 16.9407 10.6148 79.02
9.74187 4.33573 2.90897 2.36832 25.32
-18.5449 13.3279 6.62581 -13.1933 165.42
21.5779 2.78658 9.81066 3.85546 41.94
0.0144982 13.7751 12.2501 -1.69106 22.62
8.99572 12.9282 8.81565 5.90639 6.6
4.29828 -12.4153 2.99658 -10.6655 1.74
-10.6366 -0.582729 -20.7663 -1.28403 38.64
6.40272 -12.8994 16.1988 -13.4045 9.42
-1.27855 13.0275 19.016 -10.3681 78.78
-17.4463 -13.0432 -19.2086 -12.1176 1.56
-13.1951 -8.35397 9.13985 -9.40288 70.74
3.37519 3.73546 20.201 13.6008 70.62
7.78166 10.1049 -3.68402 12.8673 71.52
20.7514 3.32786 2.70143 2.51165 65.88
2.4829 -12.0303 -17.9358 -13.3091 20.04
18.696 -10.5749 -21.9081 9.35188 76.98
-20.4015 -6.70995 1.76399 -13.3393 120.66
-2.52868 12.88 19.4694 6.03409 23.76
4.71187 11.1184 19.6684 -13.6643 70.2
5.64667 -12.6958 -16.9817 -12.9825 22.2
20.4576 -8.37198 10.441 -11.974 10.2
13.7164 4.75926 18.9592 13.4458 21
8.56527 10.9075 5.28253 -13.6232 42.72
3.49975 -13.8693 1.70548 -12.5794 1.8
16.3551 -13.3499 8.92751 13.0816 36.78
-19.0792 -2.7101 4.04758 3.70174 33
2.61709 12.8908 14.5874 -12.053 81.18
8.65851 13.5776 -20.6986 -2.32508 119.28
19.3137 -8.7073 21.6049 11.1844 19.62
17.1808 -12.0723 18.1104 -5.64917 6.06
18.7212 12.7407 20.0749 10.4377 2.28
2.43485 -4.99582 -12.6225 -4.76018 72.72
0.173236 2.93577 21.2845 -0.448221 106.92
-19.6283 -6.2648 -1.24932 0.511938 38.7
19.5847 -11.7297 -5.57331 11.9619 208.38
9.58718 -8.22722 16.3162 13.6435 32.1
2.6506 13.8969 1.95839 -12.8538 63.42
14.2697 -12.6592 7.32039 -12.3049 6.54
12.6176 0.161731 -21.1248 -4.13394 68.7
17.6963 -11.5052 -1.69913 -11.6275 18.96
10.5981 13.978 13.4957 -3.88576 40.92
19.1086 -13.8092 -21.8151 -4.29521 62.7
19.9993 11.5548 18.5078 -6.66406 17.88
-21.2416 -3.81469 -19.9699 -13.61 9.48
